repayment_id,loan_id,montant,date_paiement,statut_paiement
REP004754,LN00444,61000,2021-09-07,PAID
REP004755,LN00444,61000,2021-10-07,PAID
REP004756,LN00444,61000,2021-11-05,PAID
REP004757,LN00444,61000,2021-11-29,PAID
REP004758,LN00445,67000,2020-09-19,PAID
REP004759,LN00445,67000,2020-10-22,PAID
REP004760,LN00445,67000,2020-11-15,PAID
REP004761,LN00445,67000,2020-12-21,PAID
REP004762,LN00445,67000,2021-01-20,LATE
REP004763,LN00445,67000,2021-02-14,PAID
REP004764,LN00445,67000,2021-03-16,PAID
REP004765,LN00445,67000,2021-04-16,PAID
REP004766,LN00445,67000,2021-05-20,PAID
REP004767,LN00445,67000,2021-06-19,PAID
REP004768,LN00445,67000,2021-07-15,PAID
REP004769,LN00445,67000,2021-08-16,PAID
REP004770,LN00445,67000,2021-09-18,PAID
REP004771,LN00445,67000,2021-10-18,PAID
REP004772,LN00445,67000,2021-11-11,LATE
REP004773,LN00445,67000,2021-12-10,PAID
REP004774,LN00445,67000,2022-01-13,PAID
REP004775,LN00445,67000,2022-02-07,PAID
REP004776,LN00445,67000,2022-03-11,LATE
REP004777,LN00445,67000,2022-04-08,PAID
REP004778,LN00445,67000,2022-05-16,PAID
REP004779,LN00445,67000,2022-06-14,PAID
REP004780,LN00445,67000,2022-07-15,PAID
REP004781,LN00445,67000,2022-08-13,PAID
REP004782,LN00445,67000,2022-09-08,PAID
REP004783,LN00445,67000,2022-10-10,PAID
REP004784,LN00445,67000,2022-11-09,PAID
REP004785,LN00445,67000,2022-12-12,PAID
REP004786,LN00445,67000,2023-01-03,PAID
REP004787,LN00445,67000,2023-02-02,PAID
REP004788,LN00445,67000,2023-03-08,PAID
REP004789,LN00445,67000,2023-04-06,PAID
REP004790,LN00445,67000,2023-05-04,PAID
REP004791,LN00445,67000,2023-06-07,PAID
REP004792,LN00445,67000,2023-07-03,PAID
REP004793,LN00445,67000,2023-08-03,PAID
REP004794,LN00446,371500,2022-12-22,LATE
REP004795,LN00446,371500,2023-01-22,PAID
REP004796,LN00446,371500,2023-02-21,PAID
REP004797,LN00447,10000,2023-05-04,PAID
REP004798,LN00447,10000,2023-05-30,PAID
REP004799,LN00447,10000,2023-07-05,PAID
REP004800,LN00447,10000,2023-08-05,PAID
REP004801,LN00447,10000,2023-08-30,PAID
REP004802,LN00447,10000,2023-10-02,PAID
REP004803,LN00447,10000,2023-10-27,PAID
REP004804,LN00447,10000,2023-12-02,PAID
REP004805,LN00447,10000,2023-12-26,PAID
REP004806,LN00447,10000,2024-01-24,PAID
REP004807,LN00447,10000,2024-02-25,PAID
REP004808,LN00447,10000,2024-03-26,PAID
REP004809,LN00447,10000,2024-04-30,PAID
REP004810,LN00447,10000,2024-05-25,PAID
REP004811,LN00447,10000,2024-06-23,PAID
REP004812,LN00447,10000,2024-07-28,PAID
REP004813,LN00447,10000,2024-08-23,PAID
REP004814,LN00447,10000,2024-09-20,PAID
REP004815,LN00448,77000,2022-12-19,PAID
REP004816,LN00448,77000,2023-01-16,PAID
REP004817,LN00448,77000,2023-02-18,PAID
REP004818,LN00448,77000,2023-03-15,PAID
REP004819,LN00448,77000,2023-04-14,LATE
REP004820,LN00448,77000,2023-05-14,PAID
REP004821,LN00448,77000,2023-06-15,PAID
REP004822,LN00448,77000,2023-07-10,PAID
REP004823,LN00448,77000,2023-08-16,PAID
REP004824,LN00448,77000,2023-09-12,PAID
REP004825,LN00448,77000,2023-10-09,PAID
REP004826,LN00448,77000,2023-11-11,PAID
REP004827,LN00448,77000,2023-12-08,PAID
REP004828,LN00448,77000,2024-01-14,PAID
REP004829,LN00448,77000,2024-02-13,PAID
REP004830,LN00448,77000,2024-03-11,PAID
REP004831,LN00448,77000,2024-04-10,PAID
REP004832,LN00448,77000,2024-05-07,PAID
REP004833,LN00448,77000,2024-06-10,PAID
REP004834,LN00448,77000,2024-07-07,PAID
REP004835,LN00448,77000,2024-08-08,PAID
REP004836,LN00448,77000,2024-09-07,PAID
REP004837,LN00448,77000,2024-10-03,PAID
REP004838,LN00448,77000,2024-11-01,PAID
REP004839,LN00448,77000,2024-12-04,PAID
REP004840,LN00449,314000,2021-01-10,PAID
REP004841,LN00449,314000,2021-02-11,PAID
REP004842,LN00449,314000,2021-03-07,PAID
REP004843,LN00449,314000,2021-04-12,PAID
REP004844,LN00449,314000,2021-05-09,PAID
REP004845,LN00449,314000,2021-06-09,PAID
REP004846,LN00450,14500,2023-05-04,PAID
REP004847,LN00450,14500,2023-05-30,PAID
REP004848,LN00450,14500,2023-06-27,PAID
REP004849,LN00450,14500,2023-07-25,PAID
REP004850,LN00450,14500,2023-08-25,PAID
REP004851,LN00450,14500,2023-09-25,LATE
REP004852,LN00450,14500,2023-10-30,PAID
REP004853,LN00450,14500,2023-11-28,PAID
REP004854,LN00450,14500,2023-12-24,PAID
REP004855,LN00450,14500,2024-01-29,PAID
REP004856,LN00450,14500,2024-02-20,PAID
REP004857,LN00450,14500,2024-03-21,PAID
REP004858,LN00451,215000,2022-10-17,PAID
REP004859,LN00451,215000,2022-11-15,PAID
REP004860,LN00451,215000,2022-12-17,PAID
REP004861,LN00452,103500,2021-08-21,PAID
REP004862,LN00452,103500,2021-09-13,PAID
REP004863,LN00453,164000,2022-02-25,PAID
REP004864,LN00453,164000,2022-03-25,PAID
REP004865,LN00453,164000,2022-04-28,LATE
REP004866,LN00454,195000,2020-07-19,LATE
REP004867,LN00455,23500,2021-06-04,PAID
REP004868,LN00455,23500,2021-07-05,PAID
REP004869,LN00455,23500,2021-08-01,PAID
REP004870,LN00455,23500,2021-09-01,PAID
REP004871,LN00455,23500,2021-10-01,PAID
REP004872,LN00455,23500,2021-11-01,PAID
REP004873,LN00456,85500,2020-05-17,PAID
REP004874,LN00456,85500,2020-06-14,PAID
REP004875,LN00456,85500,2020-07-17,PAID
REP004876,LN00456,85500,2020-08-12,PAID
REP004877,LN00456,85500,2020-09-19,PAID
REP004878,LN00456,85500,2020-10-12,PAID
REP004879,LN00456,85500,2020-11-18,PAID
REP004880,LN00456,85500,2020-12-13,LATE
REP004881,LN00456,85500,2021-01-15,PAID
REP004882,LN00456,85500,2021-02-09,PAID
REP004883,LN00456,85500,2021-03-14,PAID
REP004884,LN00456,85500,2021-04-10,PAID
REP004885,LN00457,29000,2023-12-05,LATE
REP004886,LN00457,29000,2023-12-27,PAID
REP004887,LN00457,29000,2024-01-31,PAID
REP004888,LN00457,29000,2024-02-27,PAID
REP004889,LN00457,29000,2024-03-27,PAID
REP004890,LN00457,29000,2024-04-25,PAID
REP004891,LN00457,29000,2024-05-28,PAID
REP004892,LN00458,96000,2022-03-27,PAID
REP004893,LN00458,96000,2022-04-19,PAID
REP004894,LN00458,96000,2022-05-22,PAID
REP004895,LN00459,39500,2023-07-05,PAID
REP004896,LN00460,161500,2024-06-06,PAID
REP004897,LN00460,161500,2024-07-05,PAID
REP004898,LN00460,161500,2024-08-03,PAID
REP004899,LN00460,161500,2024-08-30,LATE
REP004900,LN00460,161500,2024-10-02,PAID
REP004901,LN00460,161500,2024-11-03,PAID
REP004902,LN00460,161500,2024-11-30,PAID
REP004903,LN00460,161500,2024-12-31,PAID
REP004904,LN00460,161500,2025-01-31,LATE
REP004905,LN00460,161500,2025-02-24,PAID
REP004906,LN00460,161500,2025-03-30,PAID
REP004907,LN00460,161500,2025-04-27,PAID
REP004908,LN00461,348500,2023-03-01,PAID
REP004909,LN00462,55500,2022-01-22,PAID
REP004910,LN00462,55500,2022-02-21,PAID
REP004911,LN00462,55500,2022-03-18,PAID
REP004912,LN00462,55500,2022-04-17,PAID
REP004913,LN00462,55500,2022-05-18,PAID
REP004914,LN00462,55500,2022-06-22,LATE
REP004915,LN00462,55500,2022-07-15,PAID
REP004916,LN00462,55500,2022-08-20,PAID
REP004917,LN00462,55500,2022-09-14,PAID
REP004918,LN00462,55500,2022-10-18,PAID
REP004919,LN00462,55500,2022-11-12,PAID
REP004920,LN00462,55500,2022-12-13,PAID
REP004921,LN00463,43500,2023-06-15,PAID
REP004922,LN00463,43500,2023-07-09,PAID
REP004923,LN00463,43500,2023-08-07,LATE
REP004924,LN00464,64000,2023-12-26,PAID
REP004925,LN00464,64000,2024-01-29,PAID
REP004926,LN00464,64000,2024-02-28,PAID
REP004927,LN00464,64000,2024-03-25,PAID
REP004928,LN00464,64000,2024-04-25,PAID
REP004929,LN00464,64000,2024-05-21,PAID
REP004930,LN00465,28500,2024-05-21,PAID
REP004931,LN00465,28500,2024-06-28,LATE
REP004932,LN00465,28500,2024-07-24,PAID
REP004933,LN00466,38000,2022-04-08,PAID
REP004934,LN00466,38000,2022-05-10,PAID
REP004935,LN00466,38000,2022-06-04,PAID
REP004936,LN00466,38000,2022-07-04,PAID
REP004937,LN00466,38000,2022-08-07,PAID
REP004938,LN00466,38000,2022-09-05,PAID
REP004939,LN00466,38000,2022-10-07,PAID
REP004940,LN00466,38000,2022-10-30,PAID
REP004941,LN00467,13500,2021-03-14,PAID
REP004942,LN00467,13500,2021-04-19,PAID
REP004943,LN00467,13500,2021-05-12,PAID
REP004944,LN00467,13500,2021-06-15,PAID
REP004945,LN00467,13500,2021-07-13,PAID
REP004946,LN00467,13500,2021-08-16,PAID
REP004947,LN00467,13500,2021-09-17,PAID
REP004948,LN00467,13500,2021-10-13,PAID
REP004949,LN00467,13500,2021-11-09,PAID
REP004950,LN00467,13500,2021-12-15,PAID
REP004951,LN00467,13500,2022-01-08,PAID
REP004952,LN00467,13500,2022-02-10,PAID
REP004953,LN00467,13500,2022-03-14,PAID
REP004954,LN00468,301000,2023-07-10,LATE
REP004955,LN00468,301000,2023-08-14,PAID
REP004956,LN00468,301000,2023-09-13,PAID
REP004957,LN00469,69000,2020-03-08,PAID
REP004958,LN00469,69000,2020-04-11,PAID
REP004959,LN00469,69000,2020-05-07,PAID
REP004960,LN00469,69000,2020-06-04,PAID
REP004961,LN00469,69000,2020-07-08,PAID
REP004962,LN00469,69000,2020-08-11,PAID
REP004963,LN00469,69000,2020-09-03,PAID
REP004964,LN00469,69000,2020-10-10,PAID
REP004965,LN00469,69000,2020-11-08,PAID
REP004966,LN00471,57500,2022-07-16,PAID
REP004967,LN00471,57500,2022-08-16,PAID
REP004968,LN00471,57500,2022-09-11,PAID
REP004969,LN00471,57500,2022-10-15,LATE
REP004970,LN00471,57500,2022-11-07,PAID
REP004971,LN00471,57500,2022-12-12,PAID
REP004972,LN00471,57500,2023-01-09,PAID
REP004973,LN00471,57500,2023-02-06,PAID
REP004974,LN00471,57500,2023-03-13,PAID
REP004975,LN00471,57500,2023-04-10,PAID
REP004976,LN00471,57500,2023-05-08,PAID
REP004977,LN00471,57500,2023-06-11,PAID
REP004978,LN00471,57500,2023-07-09,PAID
REP004979,LN00471,57500,2023-08-03,PAID
REP004980,LN00471,57500,2023-09-02,PAID
REP004981,LN00471,57500,2023-10-06,PAID
REP004982,LN00471,57500,2023-11-07,PAID
REP004983,LN00471,57500,2023-12-08,PAID
REP004984,LN00471,57500,2024-01-02,PAID
REP004985,LN00471,57500,2024-02-05,PAID
REP004986,LN00471,57500,2024-03-04,PAID
REP004987,LN00471,57500,2024-03-31,PAID
REP004988,LN00471,57500,2024-04-30,PAID
REP004989,LN00471,57500,2024-06-06,PAID
REP004990,LN00471,57500,2024-07-02,PAID
REP004991,LN00472,24000,2023-04-11,PAID
REP004992,LN00472,24000,2023-05-05,PAID
REP004993,LN00472,24000,2023-06-08,PAID
REP004994,LN00472,24000,2023-07-09,PAID
REP004995,LN00472,24000,2023-08-01,PAID
REP004996,LN00472,24000,2023-09-05,PAID
REP004997,LN00472,24000,2023-10-01,PAID
REP004998,LN00472,24000,2023-10-31,PAID
REP004999,LN00472,24000,2023-12-05,PAID
REP005000,LN00472,24000,2024-01-04,LATE
REP005001,LN00472,24000,2024-02-05,PAID
REP005002,LN00472,24000,2024-02-29,PAID
REP005003,LN00472,24000,2024-04-05,PAID
REP005004,LN00472,24000,2024-05-02,PAID
REP005005,LN00473,117000,2023-01-27,PAID
REP005006,LN00473,117000,2023-03-04,PAID
REP005007,LN00473,117000,2023-04-02,PAID
REP005008,LN00473,117000,2023-04-26,PAID
REP005009,LN00473,117000,2023-06-01,PAID
REP005010,LN00473,117000,2023-06-29,PAID
REP005011,LN00474,278500,2023-03-14,PAID
REP005012,LN00474,278500,2023-04-11,PAID
REP005013,LN00475,308500,2022-10-20,PAID
REP005014,LN00475,308500,2022-11-27,PAID
REP005015,LN00476,271000,2022-04-10,LATE
REP005016,LN00476,271000,2022-05-11,PAID
REP005017,LN00476,271000,2022-06-08,PAID
REP005018,LN00476,271000,2022-07-07,PAID
REP005019,LN00476,271000,2022-08-04,PAID
REP005020,LN00476,271000,2022-09-06,PAID
REP005021,LN00476,271000,2022-10-08,PAID
REP005022,LN00477,48500,2020-04-15,PAID
REP005023,LN00477,48500,2020-05-18,PAID
REP005024,LN00477,48500,2020-06-19,PAID
REP005025,LN00477,48500,2020-07-11,PAID
REP005026,LN00477,48500,2020-08-12,PAID
REP005027,LN00477,48500,2020-09-15,PAID
REP005028,LN00477,48500,2020-10-17,PAID
REP005029,LN00477,48500,2020-11-09,PAID
REP005030,LN00477,48500,2020-12-09,PAID
REP005031,LN00478,52000,2022-08-26,PAID
REP005032,LN00478,52000,2022-09-23,PAID
REP005033,LN00478,52000,2022-10-25,PAID
REP005034,LN00479,379000,2023-09-30,PAID
REP005035,LN00479,379000,2023-10-31,PAID
REP005036,LN00479,379000,2023-11-28,PAID
REP005037,LN00480,343500,2021-01-21,PAID
REP005038,LN00480,343500,2021-02-13,PAID
REP005039,LN00480,343500,2021-03-18,LATE
REP005040,LN00480,343500,2021-04-18,PAID
REP005041,LN00480,343500,2021-05-22,PAID
REP005042,LN00480,343500,2021-06-18,PAID
REP005043,LN00481,84000,2020-09-17,PAID
REP005044,LN00481,84000,2020-10-22,PAID
REP005045,LN00481,84000,2020-11-20,PAID
REP005046,LN00481,84000,2020-12-23,PAID
REP005047,LN00481,84000,2021-01-16,PAID
REP005048,LN00481,84000,2021-02-20,PAID
REP005049,LN00481,84000,2021-03-16,PAID
REP005050,LN00481,84000,2021-04-19,PAID
REP005051,LN00481,84000,2021-05-21,PAID
REP005052,LN00481,84000,2021-06-15,PAID
REP005053,LN00481,84000,2021-07-21,PAID
REP005054,LN00481,84000,2021-08-14,PAID
REP005055,LN00481,84000,2021-09-14,PAID
REP005056,LN00481,84000,2021-10-20,PAID
REP005057,LN00481,84000,2021-11-19,PAID
REP005058,LN00481,84000,2021-12-19,PAID
REP005059,LN00481,84000,2022-01-10,PAID
REP005060,LN00481,84000,2022-02-16,PAID
REP005061,LN00481,84000,2022-03-13,PAID
REP005062,LN00481,84000,2022-04-11,PAID
REP005063,LN00481,84000,2022-05-16,PAID
REP005064,LN00481,84000,2022-06-10,PAID
REP005065,LN00481,84000,2022-07-14,PAID
REP005066,LN00481,84000,2022-08-14,PAID
REP005067,LN00482,14500,2024-03-26,PAID
REP005068,LN00482,14500,2024-04-25,PAID
REP005069,LN00482,14500,2024-05-20,PAID
REP005070,LN00482,14500,2024-06-22,PAID
REP005071,LN00482,14500,2024-07-24,PAID
REP005072,LN00483,79000,2024-05-17,PAID
REP005073,LN00483,79000,2024-06-11,PAID
REP005074,LN00483,79000,2024-07-14,PAID
REP005075,LN00484,25500,2023-12-24,PAID
REP005076,LN00484,25500,2024-01-25,PAID
REP005077,LN00484,25500,2024-02-24,PAID
REP005078,LN00484,25500,2024-03-30,PAID
REP005079,LN00484,25500,2024-04-25,PAID
REP005080,LN00484,25500,2024-05-28,PAID
REP005081,LN00484,25500,2024-06-21,PAID
REP005082,LN00484,25500,2024-07-22,PAID
REP005083,LN00484,25500,2024-08-26,PAID
REP005084,LN00484,25500,2024-09-19,PAID
REP005085,LN00484,25500,2024-10-27,PAID
REP005086,LN00484,25500,2024-11-26,PAID
REP005087,LN00484,25500,2024-12-21,PAID
REP005088,LN00484,25500,2025-01-20,PAID
REP005089,LN00484,25500,2025-02-18,PAID
REP005090,LN00484,25500,2025-03-22,PAID
REP005091,LN00484,25500,2025-04-17,PAID
REP005092,LN00484,25500,2025-05-17,LATE
REP005093,LN00485,54500,2023-08-16,PAID
REP005094,LN00485,54500,2023-09-17,PAID
REP005095,LN00485,54500,2023-10-17,PAID
REP005096,LN00485,54500,2023-11-18,PAID
REP005097,LN00485,54500,2023-12-16,PAID
REP005098,LN00485,54500,2024-01-19,PAID
REP005099,LN00485,54500,2024-02-16,PAID
REP005100,LN00485,54500,2024-03-11,PAID
REP005101,LN00485,54500,2024-04-16,PAID
REP005102,LN00485,54500,2024-05-10,PAID
REP005103,LN00486,371000,2021-02-02,PAID
REP005104,LN00486,371000,2021-03-05,PAID
REP005105,LN00486,371000,2021-04-06,PAID
REP005106,LN00486,371000,2021-04-29,PAID
REP005107,LN00486,371000,2021-06-02,PAID
REP005108,LN00486,371000,2021-07-01,PAID
REP005109,LN00488,99000,2024-02-10,PAID
REP005110,LN00488,99000,2024-03-10,PAID
REP005111,LN00488,99000,2024-04-10,PAID
REP005112,LN00488,99000,2024-05-06,PAID
REP005113,LN00488,99000,2024-06-05,PAID
REP005114,LN00488,99000,2024-07-08,PAID
REP005115,LN00488,99000,2024-08-02,PAID
REP005116,LN00488,99000,2024-09-06,PAID
REP005117,LN00488,99000,2024-10-06,PAID
REP005118,LN00488,99000,2024-10-31,LATE
REP005119,LN00488,99000,2024-12-06,PAID
REP005120,LN00488,99000,2025-01-01,PAID
REP005121,LN00488,99000,2025-01-31,PAID
REP005122,LN00488,99000,2025-03-07,PAID
REP005123,LN00488,99000,2025-04-06,PAID
REP005124,LN00488,99000,2025-05-06,PAID
REP005125,LN00488,99000,2025-05-31,PAID
REP005126,LN00488,99000,2025-06-29,PAID
REP005127,LN00488,99000,2025-07-29,PAID
REP005128,LN00488,99000,2025-08-31,PAID
REP005129,LN00488,99000,2025-09-27,PAID
REP005130,LN00488,99000,2025-11-03,PAID
REP005131,LN00488,99000,2025-11-29,PAID
REP005132,LN00488,99000,2026-01-02,PAID
REP005133,LN00489,14500,2020-02-06,PAID
REP005134,LN00489,14500,2020-03-15,LATE
REP005135,LN00489,14500,2020-04-13,PAID
REP005136,LN00489,14500,2020-05-12,PAID
REP005137,LN00489,14500,2020-06-12,PAID
REP005138,LN00489,14500,2020-07-07,PAID
REP005139,LN00489,14500,2020-08-05,PAID
REP005140,LN00489,14500,2020-09-08,PAID
REP005141,LN00489,14500,2020-10-03,PAID
REP005142,LN00489,14500,2020-11-06,PAID
REP005143,LN00489,14500,2020-12-08,PAID
REP005144,LN00489,14500,2021-01-03,PAID
REP005145,LN00489,14500,2021-02-06,PAID
REP005146,LN00489,14500,2021-03-03,PAID
REP005147,LN00489,14500,2021-04-01,PAID
REP005148,LN00489,14500,2021-05-05,PAID
REP005149,LN00489,14500,2021-06-07,PAID
REP005150,LN00489,14500,2021-07-06,PAID
REP005151,LN00489,14500,2021-08-05,PAID
REP005152,LN00489,14500,2021-09-06,LATE
REP005153,LN00489,14500,2021-10-06,PAID
REP005154,LN00489,14500,2021-10-30,PAID
REP005155,LN00489,14500,2021-12-01,PAID
REP005156,LN00489,14500,2021-12-29,PAID
REP005157,LN00489,14500,2022-01-27,PAID
REP005158,LN00489,14500,2022-02-28,PAID
REP005159,LN00489,14500,2022-03-31,PAID
REP005160,LN00489,14500,2022-04-30,LATE
REP005161,LN00489,14500,2022-06-01,PAID
REP005162,LN00489,14500,2022-06-30,PAID
REP005163,LN00489,14500,2022-08-01,PAID
REP005164,LN00489,14500,2022-08-26,PAID
REP005165,LN00489,14500,2022-09-24,PAID
REP005166,LN00489,14500,2022-10-26,PAID
REP005167,LN00489,14500,2022-11-29,PAID
REP005168,LN00489,14500,2022-12-30,PAID
REP005169,LN00489,14500,2023-01-28,PAID
REP005170,LN00490,161000,2022-12-03,PAID
REP005171,LN00490,161000,2023-01-07,PAID
REP005172,LN00490,161000,2023-02-03,PAID
REP005173,LN00490,161000,2023-03-04,PAID
REP005174,LN00490,161000,2023-04-01,PAID
REP005175,LN00491,20000,2020-12-06,PAID
REP005176,LN00491,20000,2020-12-30,PAID
REP005177,LN00491,20000,2021-02-03,PAID
REP005178,LN00491,20000,2021-02-26,PAID
REP005179,LN00491,20000,2021-03-28,PAID
REP005180,LN00491,20000,2021-04-28,PAID
REP005181,LN00491,20000,2021-06-02,PAID
REP005182,LN00491,20000,2021-06-26,PAID
REP005183,LN00491,20000,2021-07-29,LATE
REP005184,LN00492,36000,2021-04-04,PAID
REP005185,LN00492,36000,2021-05-09,PAID
REP005186,LN00492,36000,2021-06-02,PAID
REP005187,LN00492,36000,2021-07-03,PAID
REP005188,LN00492,36000,2021-08-02,PAID
REP005189,LN00492,36000,2021-08-29,LATE
REP005190,LN00492,36000,2021-09-29,PAID
REP005191,LN00492,36000,2021-11-03,PAID
REP005192,LN00492,36000,2021-12-05,PAID
REP005193,LN00492,36000,2021-12-28,PAID
REP005194,LN00492,36000,2022-01-31,PAID
REP005195,LN00492,36000,2022-03-01,PAID
REP005196,LN00492,36000,2022-04-01,PAID
REP005197,LN00492,36000,2022-05-02,PAID
REP005198,LN00492,36000,2022-06-03,PAID
REP005199,LN00492,36000,2022-07-03,PAID
REP005200,LN00492,36000,2022-07-26,PAID
REP005201,LN00492,36000,2022-08-27,PAID
REP005202,LN00492,36000,2022-10-01,PAID
REP005203,LN00492,36000,2022-10-28,PAID
REP005204,LN00492,36000,2022-11-23,PAID
REP005205,LN00492,36000,2022-12-29,PAID
REP005206,LN00492,36000,2023-01-29,PAID
REP005207,LN00492,36000,2023-02-28,PAID
REP005208,LN00493,80000,2024-03-29,PAID
REP005209,LN00493,80000,2024-04-30,PAID
REP005210,LN00493,80000,2024-05-24,PAID
REP005211,LN00494,61000,2021-05-23,PAID
REP005212,LN00494,61000,2021-06-27,PAID
REP005213,LN00494,61000,2021-07-24,PAID
REP005214,LN00494,61000,2021-08-22,PAID
REP005215,LN00494,61000,2021-09-27,PAID
REP005216,LN00494,61000,2021-10-24,PAID
REP005217,LN00494,61000,2021-11-19,PAID
REP005218,LN00494,61000,2021-12-27,PAID
REP005219,LN00494,61000,2022-01-24,PAID
REP005220,LN00494,61000,2022-02-19,PAID
REP005221,LN00494,61000,2022-03-22,PAID
REP005222,LN00494,61000,2022-04-21,PAID
REP005223,LN00494,61000,2022-05-20,PAID
REP005224,LN00494,61000,2022-06-20,PAID
REP005225,LN00494,61000,2022-07-18,PAID
REP005226,LN00494,61000,2022-08-17,PAID
REP005227,LN00494,61000,2022-09-23,PAID
REP005228,LN00494,61000,2022-10-21,PAID
REP005229,LN00494,61000,2022-11-16,PAID
REP005230,LN00494,61000,2022-12-17,PAID
REP005231,LN00494,61000,2023-01-21,PAID
REP005232,LN00494,61000,2023-02-12,PAID
REP005233,LN00494,61000,2023-03-22,PAID
REP005234,LN00494,61000,2023-04-15,PAID
REP005235,LN00495,101500,2024-06-11,LATE
REP005236,LN00496,247500,2021-04-25,PAID
REP005237,LN00497,16000,2021-01-26,PAID
REP005238,LN00497,16000,2021-03-05,PAID
REP005239,LN00497,16000,2021-04-02,PAID
REP005240,LN00497,16000,2021-04-26,PAID
REP005241,LN00497,16000,2021-06-03,PAID
REP005242,LN00497,16000,2021-07-03,PAID
REP005243,LN00497,16000,2021-08-01,PAID
REP005244,LN00497,16000,2021-08-25,LATE
REP005245,LN00497,16000,2021-09-24,PAID
REP005246,LN00497,16000,2021-10-26,PAID
REP005247,LN00497,16000,2021-11-23,PAID
REP005248,LN00497,16000,2021-12-25,PAID
REP005249,LN00497,16000,2022-01-25,PAID
REP005250,LN00497,16000,2022-02-23,PAID
REP005251,LN00497,16000,2022-03-23,PAID
REP005252,LN00497,16000,2022-04-21,PAID
REP005253,LN00497,16000,2022-05-25,PAID
REP005254,LN00497,16000,2022-06-28,PAID
REP005255,LN00497,16000,2022-07-23,PAID
REP005256,LN00497,16000,2022-08-25,PAID
REP005257,LN00497,16000,2022-09-23,PAID
REP005258,LN00497,16000,2022-10-19,LATE
REP005259,LN00497,16000,2022-11-20,PAID
REP005260,LN00497,16000,2022-12-17,PAID
REP005261,LN00498,145500,2021-12-17,LATE
REP005262,LN00498,145500,2022-01-18,PAID
REP005263,LN00498,145500,2022-02-19,PAID
REP005264,LN00498,145500,2022-03-16,PAID
REP005265,LN00499,49000,2022-06-02,PAID
REP005266,LN00499,49000,2022-07-08,PAID
REP005267,LN00499,49000,2022-08-02,PAID
REP005268,LN00499,49000,2022-09-06,PAID
REP005269,LN00499,49000,2022-10-04,PAID
REP005270,LN00499,49000,2022-10-31,PAID
REP005271,LN00500,88500,2023-03-09,LATE
REP005272,LN00501,102000,2022-09-09,PAID
REP005273,LN00501,102000,2022-10-07,PAID
REP005274,LN00501,102000,2022-11-04,PAID
REP005275,LN00501,102000,2022-12-07,LATE
REP005276,LN00501,102000,2022-12-30,PAID
REP005277,LN00501,102000,2023-02-06,PAID
REP005278,LN00501,102000,2023-03-06,PAID
REP005279,LN00501,102000,2023-04-02,PAID
REP005280,LN00502,197500,2023-05-04,PAID
REP005281,LN00503,5500,2020-04-25,PAID
REP005282,LN00503,5500,2020-05-26,PAID
REP005283,LN00503,5500,2020-06-26,PAID
REP005284,LN00503,5500,2020-07-24,PAID
REP005285,LN00503,5500,2020-08-25,PAID
REP005286,LN00503,5500,2020-09-17,PAID
REP005287,LN00503,5500,2020-10-23,PAID
REP005288,LN00503,5500,2020-11-16,PAID
REP005289,LN00503,5500,2020-12-20,PAID
REP005290,LN00503,5500,2021-01-20,PAID
REP005291,LN00504,118500,2022-11-14,PAID
REP005292,LN00504,118500,2022-12-14,PAID
REP005293,LN00504,118500,2023-01-06,PAID
REP005294,LN00504,118500,2023-02-08,PAID
REP005295,LN00504,118500,2023-03-08,PAID
REP005296,LN00504,118500,2023-04-11,PAID
REP005297,LN00504,118500,2023-05-14,PAID
REP005298,LN00504,118500,2023-06-07,PAID
REP005299,LN00504,118500,2023-07-09,PAID
REP005300,LN00504,118500,2023-08-12,PAID
REP005301,LN00504,118500,2023-09-08,PAID
REP005302,LN00504,118500,2023-10-04,PAID
REP005303,LN00505,91000,2022-02-05,PAID
REP005304,LN00505,91000,2022-03-03,PAID
REP005305,LN00505,91000,2022-04-08,PAID
REP005306,LN00505,91000,2022-05-02,PAID
REP005307,LN00505,91000,2022-06-02,PAID
REP005308,LN00505,91000,2022-07-06,PAID
REP005309,LN00506,78500,2024-01-08,PAID
REP005310,LN00506,78500,2024-02-14,PAID
REP005311,LN00507,98500,2021-02-10,PAID
REP005312,LN00507,98500,2021-03-17,PAID
REP005313,LN00507,98500,2021-04-16,PAID
REP005314,LN00507,98500,2021-05-12,PAID
REP005315,LN00507,98500,2021-06-16,PAID
REP005316,LN00507,98500,2021-07-10,PAID
REP005317,LN00507,98500,2021-08-12,PAID
REP005318,LN00507,98500,2021-09-12,PAID
REP005319,LN00507,98500,2021-10-09,PAID
REP005320,LN00507,98500,2021-11-14,PAID
REP005321,LN00507,98500,2021-12-10,PAID
REP005322,LN00507,98500,2022-01-05,PAID
REP005323,LN00507,98500,2022-02-12,PAID
REP005324,LN00507,98500,2022-03-08,PAID
REP005325,LN00507,98500,2022-04-10,PAID
REP005326,LN00507,98500,2022-05-05,PAID
REP005327,LN00507,98500,2022-06-04,PAID
REP005328,LN00507,98500,2022-07-04,PAID
REP005329,LN00508,182500,2023-01-22,PAID
REP005330,LN00508,182500,2023-02-23,PAID
REP005331,LN00508,182500,2023-03-20,PAID
REP005332,LN00509,73000,2023-07-23,PAID
REP005333,LN00509,73000,2023-08-27,PAID
REP005334,LN00509,73000,2023-09-27,PAID
REP005335,LN00509,73000,2023-10-27,PAID
